ID,Label,Glottocode,ISO639P3code,Name,Family,Latitude,Longitude,Project,ProjectFile,EntryDate,Comment,Link,Set
v_vlaxromanivlax1238,Vlax_Romani_vlax1238,vlax1238,rmy,Vlax Romani,Indo-European,46.09,18.16,varikin,Vlax_Romani_vlax1238.txt,NA,,NA,Varikin
v_wailakiwail1244,Wailaki_wail1244,wail1244,wlk,Eel River Athabaskan,,39.1513,-123.284,varikin,Wailaki_wail1244.txt,NA,,NA,Varikin
v_waiwaiwaiw1244,Wai_Wai_waiw1244,waiw1244,waw,Waiwai,Cariban,1.50881,-59.1417,varikin,Wai_Wai_waiw1244.txt,NA,,NA,Varikin
v_wajarriwaja1257,Wajarri_waja1257,waja1257,wbv,Wajarri,Pama-Nyungan,-28.1761,117.153,varikin,Wajarri_waja1257.txt,NA,,NA,Varikin
v_wakayawaga1260,Wakaya_waga1260,waga1260,wga,Wagaya,Pama-Nyungan,-20.329,137.623,varikin,Wakaya_waga1260.txt,NA,,NA,Varikin
v_wallonwall1255,Wallon_wall1255,wall1255,wln,Walloon,Indo-European,50.2235,5.14509,varikin,Wallon_wall1255.txt,NA,,NA,Varikin
v_wangkangurruwang1290,Wangkangurru_wang1290,wang1290,wgg,Wangganguru,Pama-Nyungan,-25.8148,135.941,varikin,Wangkangurru_wang1290.txt,NA,,NA,Varikin
v_wangkumarawong1246,Wangkumara_wong1246,wong1246,xwk,Wangkumara,Pama-Nyungan,,,varikin,Wangkumara_wong1246.txt,NA,,NA,Varikin
v_waoraniwaor1240,Waorani_waor1240,waor1240,auc,Waorani,,-1.12312,-76.683,varikin,Waorani_waor1240.txt,NA,,NA,Varikin
v_wapishanawapi1253,Wapishana_wapi1253,wapi1253,wap,Wapishana,Arawakan,2.58744,-59.8021,varikin,Wapishana_wapi1253.txt,NA,,NA,Varikin
v_wappowapp1239,Wappo_wapp1239,wapp1239,wao,Wappo,,38.25,-122.5,varikin,Wappo_wapp1239.txt,NA,,NA,Varikin
v_wariwari1268,Wari__wari1268,wari1268,pav,Wari',,-10.69948,-64.56152,varikin,Wari__wari1268.txt,NA,,NA,Varikin
v_warlmanpawarl1255,Warlmanpa_warl1255,warl1255,wrl,Warlmanpa,Pama-Nyungan,-18.949,133.862,varikin,Warlmanpa_warl1255.txt,NA,,NA,Varikin
v_warlpiriwarl1254,Warlpiri_warl1254,warl1254,wbp,Warlpiri,Pama-Nyungan,-20.1008,131.05,varikin,Warlpiri_warl1254.txt,NA,,NA,Varikin
v_warnmanwanm1242,Warnman_wanm1242,wanm1242,wbt,Wanman,Pama-Nyungan,-22.7078,122.325,varikin,Warnman_wanm1242.txt,NA,,NA,Varikin
v_waropenwaro1242,Waropen_waro1242,waro1242,wrp,Waropen,Austronesian,-2.31142,136.633,varikin,Waropen_waro1242.txt,NA,,NA,Varikin
v_warumunguwaru1265,Warumungu_waru1265,waru1265,wrm,Warumungu,Pama-Nyungan,-20.6479,134.375,varikin,Warumungu_waru1265.txt,NA,,NA,Varikin
v_warunguwaru1264,Warungu_waru1264,waru1264,wrg,Warrongo,Pama-Nyungan,-18.2496,144.37,varikin,Warungu_waru1264.txt,NA,,NA,Varikin
v_waurawaur1244,Waurá_waur1244,waur1244,wau,Waurá,Arawakan,-13.296,-53.6971,varikin,Waurá_waur1244.txt,NA,,NA,Varikin
v_wayuuwayu1243,Wayuu_wayu1243,wayu1243,guc,Wayuu,Arawakan,11.395566,-72.199791,varikin,Wayuu_wayu1243.txt,NA,,NA,Varikin
v_westernapachewest2615,Western_Apache_west2615,west2615,apw,Western Apache,,33.8574,-110.123,varikin,Western_Apache_west2615.txt,NA,,NA,Varikin
v_westernarmenianhoms1234,Western_Armenian_homs1234,homs1234,hyw,Western Armenian,Indo-European,40.1897,44.4839,varikin,Western_Armenian_homs1234.txt,NA,,NA,Varikin
v_westernfarsiwest2369,Western_Farsi_west2369,west2369,pes,Western Farsi,Indo-European,32.9,53.3,varikin,Western_Farsi_west2369.txt,NA,,NA,Varikin
v_westernpanjabiwest2386,Western_Panjabi_west2386,west2386,pnb,Western Panjabi,Indo-European,30.0948,75.3474,varikin,Western_Panjabi_west2386.txt,NA,,NA,Varikin
v_westernshoshoniwest2622,Western_Shoshoni_west2622,west2622,,Western Shoshoni,Uto-Aztecan,,,varikin,Western_Shoshoni_west2622.txt,NA,,NA,Varikin
v_whitemesauteutee1244b,White_Mesa_Ute_utee1244b,utee1244,,Ute,Uto-Aztecan,38,-109,varikin,White_Mesa_Ute_utee1244b.txt,NA,,NA,Varikin
v_wichiwich1264,Wichí_wich1264,wich1264,mzh,Wichí Lhamtés Güisnay,,-23.1633,-62.1757,varikin,Wichí_wich1264.txt,NA,,NA,Varikin
v_wikmungkanwikm1247,WikMungkan_wikm1247,wikm1247,wim,Wik-Mungkan,Pama-Nyungan,-13.98051,141.81611,varikin,WikMungkan_wikm1247.txt,NA,,NA,Varikin
v_wiradjuriwira1262,Wiradjuri_wira1262,wira1262,wrh,Wiradhuri,Pama-Nyungan,-34.0742,145.994,varikin,Wiradjuri_wira1262.txt,NA,,NA,Varikin
v_wiranguwira1265,Wirangu_wira1265,wira1265,wgu,Wirangu,Pama-Nyungan,-32,134,varikin,Wirangu_wira1265.txt,NA,,NA,Varikin
v_wiyotwiyo1248,Wiyot_wiyo1248,wiyo1248,wiy,Wiyot,Algic,39.2492,-122.952,varikin,Wiyot_wiyo1248.txt,NA,,NA,Varikin
v_woiwurrungwoiw1237,Woiwurrung_woiw1237,woiw1237,wyi,Woiwurrung-Thagungwurrung,Pama-Nyungan,-37.64264501,145.5879962,varikin,Woiwurrung_woiw1237.txt,NA,,NA,Varikin
v_wulguruwulg1239,Wulguru_wulg1239,wulg1239,qgu,Wulguru,Pama-Nyungan,-19.85103121,146.3453957,varikin,Wulguru_wulg1239.txt,NA,,NA,Varikin
v_wuvuluauawuvu1239,Wuvulu_Aua_wuvu1239,wuvu1239,wuv,Wuvulu-Aua,Austronesian,-1.73938,142.851,varikin,Wuvulu_Aua_wuvu1239.txt,NA,,NA,Varikin
v_yakacaryaka1272,Yaka_CAR__yaka1272,yaka1272,axk,Yaka (Central African Republic),Atlantic-Congo,3.6515,17.2713,varikin,Yaka_CAR__yaka1272.txt,NA,,NA,Varikin
v_yakapelendelonzoyaka1269,Yaka_Pelende_Lonzo_yaka1269,yaka1269,yaf,Yaka-Pelende-Lonzo,Atlantic-Congo,-6.93964,16.9965,varikin,Yaka_Pelende_Lonzo_yaka1269.txt,NA,,NA,Varikin
v_yalarnngayala1262,Yalarnnga_yala1262,yala1262,ylr,Yalarnnga,Pama-Nyungan,-21.731,139.511,varikin,Yalarnnga_yala1262.txt,NA,,NA,Varikin
v_yamanayama1264,Yamana_yama1264,yama1264,yag,Yámana,,-55.2748,-68.2648,varikin,Yamana_yama1264.txt,NA,,NA,Varikin
v_yamitaoyami1254,Yami_Tao__yami1254,yami1254,tao,Yami,Austronesian,22.055,121.544,varikin,Yami_Tao__yami1254.txt,NA,,NA,Varikin
v_yandruwandhayand1253,Yandruwandha_yand1253,yand1253,ynd,Yandruwandha,Pama-Nyungan,-28.4744,140.583,varikin,Yandruwandha_yand1253.txt,NA,,NA,Varikin
v_yanomamiyano1262,Yanomámi_yano1262,yano1262,wca,Yanomám,,2.48999,-62.8522,varikin,Yanomámi_yano1262.txt,NA,,NA,Varikin
v_yansiyans1239,Yansi_yans1239,yans1239,yns,Yansi,Atlantic-Congo,-3.8231,18.2341,varikin,Yansi_yans1239.txt,NA,,NA,Varikin
v_yanyuwayany1243,Yanyuwa_yany1243,yany1243,jao,Yanyuwa,Pama-Nyungan,-15.7621,136.055,varikin,Yanyuwa_yany1243.txt,NA,,NA,Varikin
v_yaoyaoo1241,Yao_yaoo1241,yaoo1241,yao,Yao,Atlantic-Congo,-13.6119,35.2387,varikin,Yao_yaoo1241.txt,NA,,NA,Varikin
v_yaquiyaqu1251,Yaqui_yaqu1251,yaqu1251,yaq,Yaqui,Uto-Aztecan,29.9446,-110.681,varikin,Yaqui_yaqu1251.txt,NA,,NA,Varikin
v_yarluyandingam1265,Yarluyandi_ngam1265,ngam1265,nmv,Ngamini-Yarluyandi-Karangura,Pama-Nyungan,-27.1797,138.701,varikin,Yarluyandi_ngam1265.txt,NA,,NA,Varikin
v_yaviteroyavi1244,Yavitero_yavi1244,yavi1244,yvt,Yavitero,Arawakan,2.800281,-68.084219,varikin,Yavitero_yavi1244.txt,NA,,NA,Varikin
v_yerukulayeru1240,Yerukula_yeru1240,yeru1240,yeu,Yerukula,Dravidian,17.3702,81.9748,varikin,Yerukula_yeru1240.txt,NA,,NA,Varikin
v_yidinyyidi1250,Yidiny_yidi1250,yidi1250,yii,Yidiñ,Pama-Nyungan,-17.1332,145.876,varikin,Yidiny_yidi1250.txt,NA,,NA,Varikin
v_yindjibarndiyind1247,Yindjibarndi_yind1247,yind1247,yij,Yindjibarndi,Pama-Nyungan,-21.5379,117.001,varikin,Yindjibarndi_yind1247.txt,NA,,NA,Varikin
v_yombeyomb1244,Yombe_yomb1244,yomb1244,yom,Yombe,Atlantic-Congo,-4.86227,12.6362,varikin,Yombe_yomb1244.txt,NA,,NA,Varikin
v_yortayortayort1237,Yorta_Yorta_yort1237,yort1237,xyy,Yorta Yorta,Pama-Nyungan,-35.9,145.01,varikin,Yorta_Yorta_yort1237.txt,NA,,NA,Varikin
v_yucatecmayayuca1254,Yucatec_Maya_yuca1254,yuca1254,yua,Yucatec Maya,,18.7757,-88.9567,varikin,Yucatec_Maya_yuca1254.txt,NA,,NA,Varikin
v_yugambehyugu1249,Yugambeh_yugu1249,yugu1249,,Yugumbir,Pama-Nyungan,,,varikin,Yugambeh_yugu1249.txt,NA,,NA,Varikin
v_yukiyuki1243,Yuki_yuki1243,yuki1243,yuk,Northern Yukian,,39.8389,-123.296,varikin,Yuki_yuki1243.txt,NA,,NA,Varikin
v_yulparijayulp1239,Yulparija_yulp1239,yulp1239,,Yulparija,Pama-Nyungan,-18.923519,122.370316,varikin,Yulparija_yulp1239.txt,NA,,NA,Varikin
v_yurokyuro1248,Yurok_yuro1248,yuro1248,yur,Yurok,Algic,41.3262,-123.824,varikin,Yurok_yuro1248.txt,NA,,NA,Varikin
v_yuwaalaraaygami1243,Yuwaalaraay_gami1243,gami1243,kld,Yuwaalaraay-Gamilaraay,Pama-Nyungan,-29.9037,149.543,varikin,Yuwaalaraay_gami1243.txt,NA,,NA,Varikin
v_zigulazigu1242,Zigula_zigu1242,zigu1242,,Zigula,Atlantic-Congo,-5.61864,38.4114,varikin,Zigula_zigu1242.txt,NA,,NA,Varikin
v_zinzazinz1238,Zinza_zinz1238,zinz1238,zin,Zinza,Atlantic-Congo,-2.64132,32.1755,varikin,Zinza_zinz1238.txt,NA,,NA,Varikin
v_zuluzulu1248,Zulu_zulu1248,zulu1248,zul,Zulu,Atlantic-Congo,-28.9,30.2,varikin,Zulu_zulu1248.txt,NA,,NA,Varikin
v_zunizuni1245,Zuni_zuni1245,zuni1245,zun,Zuni,,35.0056,-108.782,varikin,Zuni_zuni1245.txt,NA,,NA,Varikin
v_achuarachu1249,Achuar_achu1249,achu1249,acu,Achuar,Chicham,-2.83,-77.26,varikin,Achuar_achu1249.txt,20200713,,NA,Varikin
v_northernojibwanort2961,Northern_Ojibwa_nort2961,nort2961,obj,Northern Ojibwa,Algic,51.62,-87.79,varikin,Northern_Ojibwa_nort2961.txt,NA,,NA,Varikin
v_hunzahunz1248,Hunza_hunz1248,hunz1248,,Hunza,Isolate,36.22,74.82,varikin,Hunza_hunz1248.txt,20200714,The main source used to collect this language used Burusho terms. Burusho is a sub-group of Hunza. ,NA,Varikin
v_ottowaojibwaotta1242,Ottowa_Ojibwa_otta1242,otta1242,otw,Ottowa Ojibwa,Algic,44.6,-83.23,varikin,Ottowa_Ojibwa_otta1242.txt,20200715,"Could be ottowa ojibwa, or central ojibwa. The source is unclear. Ottowa's geographic location in Glottolog is closer to the description in the original source",NA,Varikin
v_ngaatjatjarrangaa1240,Ngaatjatjarra_ngaa1240,ngaa1240,ntj,Ngaatjatjarra,Pama-Nyungan,-25.75,127.6,varikin,Ngaatjatjara_ngaa1240.txt,20200715,"Ngaatjatjara could be the same as Ngaanyatjarra, in which case the language has been collected twice. ",NA,Varikin
v_kumaonikuma1273,Kumaoni_kuma1273,kuma1273,kfy,Kumaoni,Indo-European,29.56,80.02,varikin,Kumaoni_kuma1273.txt,20200730,,NA,Varikin
v_keikeii1239,Kei_keii1239,keii1239,kei,Kei,Austronesian,-5.64,133.02,varikin,Kei_keii1239.csv,NA,,NA,Varikin
v_yamdenayamd1240,Yamdena_yamd1240,yamd1240,jmd,Yamdena,Austronesian,-7.74,131.44,varikin,Yamdena_yamd1240.csv,NA,,NA,Varikin
v_fordataford1242,Fordata_ford1242,ford1242,frd,Fordata,Austronesian,-7.29,131.51,varikin,Fordata_ford1242.csv,NA,,NA,Varikin
v_kungjuho1239,Kung_juho1239,juho1239,ktz,"!Kung, Southeastern Ju, or Ju'hoan",Kxa,-19.69,20.77,varikin,Kung_juho1239.csv,20200814,"This language has many different names. Kung was chosen for the project file due to lack of special characters, even if ju'hoansi is the one now viewed to be correct.",NA,Varikin
v_copp1244,Copper_Inuit_copp1244,copp1244,,Copper Inuit,Eskimo-Aleut,,,varikin,Copper_Inuit_copp1244.csv,NA,,NA,Varikin
v_nort2944,Nunamiut_nort2944,nort2944,,Nunamiut,Eskimo-Aleut,,,varikin,Nunamiut_nort2944.csv,NA,,NA,Varikin
v_nets1241,Netsilik_nets1241,nets1241,,Netsilik,Eskimo-Aleut,,,varikin,Netsilik_nets1241.csv,NA,,NA,Varikin
